 -9.5747873E-06  3.4853372E-05  3.8502523E-05
 -1.0127021E-05  3.5311481E-05  3.7571222E-05
 -1.0592872E-05  3.5598427E-05  3.6484409E-05
 -1.0973589E-05  3.5736484E-05  3.5283378E-05
 -1.1266515E-05  3.5721507E-05  3.3981894E-05
 -1.1476765E-05  3.5577163E-05  3.2615128E-05
 -1.1608926E-05  3.5318026E-05  3.1206677E-05
 -1.1668560E-05  3.4958364E-05  2.9776931E-05
 -1.1661865E-05  3.4511864E-05  2.8343220E-05
 -1.1596933E-05  3.3996046E-05  2.6925014E-05
 -1.1477426E-05  3.3413686E-05  2.5523981E-05
 -1.1311340E-05  3.2780426E-05  2.4154815E-05
 -1.1105040E-05  3.2106309E-05  2.2824981E-05
 -1.0864565E-05  3.1400359E-05  2.1540138E-05
 -2.0418121E-05  1.4569152E-06 -6.9195207E-06
 -2.1091810E-05  1.6390866E-06 -7.3944848E-06
 -2.1789272E-05  1.8281709E-06 -7.9029978E-06
 -2.2511080E-05  2.0240707E-06 -8.4475023E-06
 -2.3256556E-05  2.2261770E-06 -9.0299836E-06
 -2.4025947E-05  2.4341746E-06 -9.6530639E-06
 -2.4819312E-05  2.6476100E-06 -1.0319473E-05
 -2.5635272E-05  2.8654615E-06 -1.1031348E-05
 -2.6473646E-05  3.0870326E-06 -1.1791750E-05
 -2.7332637E-05  3.3110430E-06 -1.2602800E-05
 -2.8210912E-05  3.5362350E-06 -1.3467287E-05
 -2.9106877E-05  3.7611685E-06 -1.4387979E-05
 -3.0016972E-05  3.9836887E-06 -1.5366564E-05
 -3.0938954E-05  4.2019265E-06 -1.6405742E-05
 -3.1867887E-05  4.4131020E-06 -1.7506520E-05
 -3.2799591E-05  4.6145356E-06 -1.8670480E-05
 -3.3728844E-05  4.8031043E-06 -1.9898667E-05
 -3.4648518E-05  4.9751152E-06 -2.1190172E-05
 -3.5551566E-05  5.1267307E-06 -2.2544562E-05
 -3.6428824E-05  5.2535502E-06 -2.3959166E-05
 -3.7270616E-05  5.3509898E-06 -2.5430492E-05
 -3.8065602E-05  5.4140992E-06 -2.6953019E-05
 -3.8801380E-05  5.4377701E-06 -2.8519384E-05
 -3.9463899E-05  5.4167263E-06 -3.0119767E-05
 -4.0037750E-05  5.3457220E-06 -3.1741685E-05
 -4.0506900E-05  5.2199084E-06 -3.3369357E-05
 -4.0854531E-05  5.0347840E-06 -3.4984743E-05
 -4.1061281E-05  4.7865783E-06 -3.6563972E-05
 -4.1109193E-05  4.4727217E-06 -3.8081118E-05
 -4.0980271E-05  4.0920690E-06 -3.9506169E-05
 -4.0655559E-05  3.6455469E-06 -4.0803094E-05
 -4.0119579E-05  3.1363188E-06 -4.1934429E-05
 -3.9356466E-05  2.5706627E-06 -4.2856394E-05
 -3.8356720E-05  1.9581905E-06 -4.3524939E-05
 -3.7113150E-05  1.3120089E-06 -4.3893233E-05
 -3.5623259E-05  6.4978093E-07 -4.3912522E-05
 -3.3892160E-05 -7.2004895E-09 -4.3537093E-05
 -3.1930904E-05 -6.3290520E-07 -4.2722560E-05
 -2.9759181E-05 -1.1980167E-06 -4.1431180E-05
 -2.7404682E-05 -1.6701111E-06 -3.9632763E-05
 -2.4902187E-05 -2.0141642E-06 -3.7306279E-05
 -2.2296650E-05 -2.1950607E-06 -3.4446111E-05
 -1.9637217E-05 -2.1779997E-06 -3.1059270E-05
 -1.6978845E-05 -1.9313059E-06 -2.7169832E-05
 -1.4379223E-05 -1.4278476E-06 -2.2818575E-05
 -1.1898756E-05 -6.4780960E-07 -1.8067727E-05
 -9.5875703E-06  4.2269113E-07 -1.2981178E-05
 -7.5000980E-06  1.7850413E-06 -7.6524584E-06
 -5.6791955E-06  3.4313064E-06 -2.1785559E-06
 -4.1578451E-06  5.3431572E-06  3.3375677E-06
 -2.9598855E-06  7.4887248E-06  8.7813705E-06
 -2.0899331E-06  9.8353084E-06  1.4066806E-05
 -1.5476196E-06  1.2337606E-05  1.9093241E-05
 -1.3189253E-06  1.4941391E-05  2.3769649E-05
 -1.3789989E-06  1.7595747E-05  2.8028580E-05
 -1.6950443E-06  2.0247631E-05  3.1815478E-05
 -2.2271613E-06  2.2845134E-05  3.5091063E-05
 -2.9351288E-06  2.5343812E-05  3.7839487E-05
 -3.7745156E-06  2.7701142E-05  4.0053477E-05
 -4.7025369E-06  2.9882814E-05  4.1743115E-05
 -5.6789418E-06  3.1861939E-05  4.2930777E-05
 -6.6659577E-06  3.3620829E-05  4.3651769E-05
 -7.6349115E-06  3.5144949E-05  4.3940272E-05
 -8.5579522E-06  3.6430250E-05  4.3842982E-05
 -9.4141424E-06  3.7477679E-05  4.3406973E-05
 -1.0187815E-05  3.8293296E-05  4.2680022E-05
 -1.0867966E-05  3.8891103E-05  4.1714560E-05
 -1.1448978E-05  3.9277224E-05  4.0544346E-05
 -1.1927732E-05  3.9470731E-05  3.9216273E-05
 -1.2304771E-05  3.9488725E-05  3.7768292E-05
 -1.2583150E-05  3.9349041E-05  3.6234349E-05
 -1.2767850E-05  3.9069666E-05  3.4644258E-05
 -1.2866474E-05  3.8673301E-05  3.3029592E-05
 -1.2885680E-05  3.8171347E-05  3.1402182E-05
 -1.2830963E-05  3.7575621E-05  2.9782415E-05
 -1.2712029E-05  3.6905691E-05  2.8187125E-05
 -1.2536863E-05  3.6175221E-05  2.6628213E-05
 -1.2315151E-05  3.5401652E-05  2.5119887E-05
 -1.2050436E-05  3.4585839E-05  2.3659026E-05
 -1.1751447E-05  3.3742734E-05  2.2255819E-05
 -2.1262811E-05  1.4610490E-06 -6.8002801E-06
 -2.1990621E-05  1.6554595E-06 -7.2831749E-06
 -2.2746459E-05  1.8580931E-06 -7.8017320E-06
 -2.3530287E-05  2.0686434E-06 -8.3581635E-06
 -2.4343131E-05  2.2870775E-06 -8.9555097E-06
 -2.5184372E-05  2.5127263E-06 -9.5961750E-06
 -2.6054404E-05  2.7452220E-06 -1.0283277E-05
 -2.6953454E-05  2.9840508E-06 -1.1020104E-05
 -2.7880067E-05  3.2280354E-06 -1.1809269E-05
 -2.8834304E-05  3.4764178E-06 -1.2654469E-05
 -2.9813922E-05  3.7275713E-06 -1.3558338E-05
 -3.0817457E-05  3.9800011E-06 -1.4524281E-05
 -3.1843447E-05  4.2321021E-06 -1.5555692E-05
 -3.2887707E-05  4.4812678E-06 -1.6654782E-05
 -3.3947032E-05  4.7250560E-06 -1.7824450E-05
 -3.5017452E-05  4.9606197E-06 -1.9067296E-05
 -3.6092242E-05  5.1842158E-06 -2.0384141E-05
 -3.7165908E-05  5.3922367E-06 -2.1776745E-05
 -3.8229518E-05  5.5800824E-06 -2.3244154E-05
 -3.9274717E-05  5.7431157E-06 -2.4785786E-05
 -4.0290630E-05  5.8760074E-06 -2.6398740E-05
 -4.1265062E-05  5.9730728E-06 -2.8078486E-05
 -4.2184187E-05  6.0282782E-06 -2.9818362E-05
 -4.3032560E-05  6.0353746E-06 -3.1609095E-05
 -4.3792639E-05  5.9879662E-06 -3.3438177E-05
 -4.4446511E-05  5.8798846E-06 -3.5290774E-05
 -4.4972436E-05  5.7051561E-06 -3.7145946E-05
 -4.5349640E-05  5.4586008E-06 -3.8980925E-05
 -4.5555124E-05  5.1362772E-06 -4.0765783E-05
 -4.5566132E-05  4.7356498E-06 -4.2467331E-05
 -4.5360492E-05  4.2562724E-06 -4.4047287E-05
 -4.4915323E-05  3.7006255E-06 -4.5460140E-05
 -4.4212113E-05  3.0742065E-06 -4.6658264E-05
 -4.3233409E-05  2.3868947E-06 -4.7587160E-05
 -4.1967869E-05  1.6527598E-06 -4.8191141E-05
 -4.0409126E-05  8.9073495E-07 -4.8412239E-05
 -3.8559105E-05  1.2572053E-07 -4.8192327E-05
 -3.6427315E-05 -6.1278729E-07 -4.7476482E-05
 -3.4033324E-05 -1.2902912E-06 -4.6215326E-05
 -3.1406373E-05 -1.8674529E-06 -4.4367269E-05
 -2.8586901E-05 -2.3026294E-06 -4.1903721E-05
 -2.5624899E-05 -2.5520324E-06 -3.8810631E-05
 -2.2579572E-05 -2.5730378E-06 -3.5092413E-05
 -1.9516139E-05 -2.3257496E-06 -3.0772218E-05
 -1.6506738E-05 -1.7760534E-06 -2.5898331E-05
 -1.3621473E-05 -8.9754599E-07 -2.0535466E-05
 -1.0930184E-05  3.2542275E-07 -1.4772044E-05
 -8.4968678E-06  1.8961682E-06 -8.7135450E-06
 -6.3793232E-06  3.8024718E-06 -2.4872663E-06
 -4.6108344E-06  6.0255325E-06  3.7991983E-06
 -3.2231474E-06  8.5272932E-06  1.0008570E-05
 -2.2281995E-06  1.1259236E-05  1.6014039E-05
 -1.6217133E-06  1.4168266E-05  2.1705142E-05
 -1.3858397E-06  1.7183493E-05  2.6965621E-05
 -1.4884813E-06  2.0247284E-05  3.1729109E-05
 -1.8890503E-06  2.3291905E-05  3.5925797E-05
 -2.5392030E-06  2.6255591E-05  3.9514318E-05
 -3.3866065E-06  2.9082470E-05  4.2474629E-05
 -4.3760815E-06  3.1724521E-05  4.4807020E-05
 -5.4595066E-06  3.4143275E-05  4.6528989E-05
 -6.5871604E-06  3.6308840E-05  4.7671645E-05
 -7.7163168E-06  3.8201524E-05  4.8278118E-05
 -8.8105489E-06  3.9810806E-05  4.8399543E-05
 -9.8402179E-06  4.1134390E-05  4.8091904E-05
 -1.0781584E-05  4.2180687E-05  4.7418831E-05
 -1.1620392E-05  4.2953758E-05  4.6427685E-05
 -1.2344972E-05  4.3471890E-05  4.5179284E-05
 -1.2949998E-05  4.3753669E-05  4.3726068E-05
 -1.3434483E-05  4.3819844E-05  4.2116080E-05
 -1.3801593E-05  4.3697655E-05  4.0399002E-05
 -1.4055513E-05  4.3399032E-05  3.8599592E-05
 -1.4203805E-05  4.2951036E-05  3.6757119E-05
 -1.4255008E-05  4.2374864E-05  3.4899334E-05
 -1.4218478E-05  4.1690557E-05  3.3049313E-05
 -1.4105705E-05  4.0922434E-05  3.1231790E-05
 -1.3923003E-05  4.0075989E-05  2.9449648E-05
 -1.3681450E-05  3.9172315E-05  2.7720624E-05
 -1.3391691E-05  3.8228900E-05  2.6054622E-05
 -1.3058888E-05  3.7250087E-05  2.4455341E-05
 -1.2694753E-05  3.6255849E-05  2.2932914E-05
 -2.2124079E-05  1.4518877E-06 -6.6493340E-06
 -2.2908887E-05  1.6587132E-06 -7.1382774E-06
 -2.3725432E-05  1.8748694E-06 -7.6644155E-06
 -2.4575305E-05  2.1005856E-06 -8.2309189E-06
 -2.5458419E-05  2.3354132E-06 -8.8404358E-06
 -2.6375616E-05  2.5791571E-06 -9.4963316E-06
 -2.7327978E-05  2.8316849E-06 -1.0202189E-05
 -2.8314669E-05  3.0920414E-06 -1.0961081E-05
 -2.9336517E-05  3.3597696E-06 -1.1777151E-05
 -3.0392086E-05  3.6335402E-06 -1.2653662E-05
 -3.1481010E-05  3.9122579E-06 -1.3594726E-05
 -3.2602518E-05  4.1945423E-06 -1.4604586E-05
 -3.3753600E-05  4.4781682E-06 -1.5686499E-05
 -3.4932811E-05  4.7612107E-06 -1.6844931E-05
 -3.6135385E-05  5.0405829E-06 -1.8082766E-05
 -3.7358004E-05  5.3134463E-06 -1.9403627E-05
 -3.8595750E-05  5.5762425E-06 -2.0810752E-05
 -3.9840863E-05  5.8244859E-06 -2.2305469E-05
 -4.1086143E-05  6.0536036E-06 -2.3889545E-05
 -4.2321943E-05  6.2582108E-06 -2.5562918E-05
 -4.3537082E-05  6.4323804E-06 -2.7324188E-05
 -4.4718621E-05  6.5696349E-06 -2.9170113E-05
 -4.5851317E-05  6.6629345E-06 -3.1095093E-05
 -4.6918278E-05  6.7049214E-06 -3.3090771E-05
 -4.7900310E-05  6.6879111E-06 -3.5145767E-05
 -4.8775219E-05  6.6041071E-06 -3.7243975E-05
 -4.9520560E-05  6.4460596E-06 -3.9366547E-05
 -5.0109287E-05  6.2067770E-06 -4.1486990E-05
 -5.0514987E-05  5.8804162E-06 -4.3575314E-05
 -5.0710129E-05  5.4626335E-06 -4.5595454E-05
 -5.0664094E-05  4.9514292E-06 -4.7502461E-05
 -5.0351311E-05  4.3477535E-06 -4.9248156E-05
 -4.9743612E-05  3.6565136E-06 -5.0774575E-05
 -4.8818456E-05  2.8870038E-06 -5.2020205E-05
 -4.7557842E-05  2.0538237E-06 -5.2918545E-05
 -4.5948826E-05  1.1782619E-06 -5.3397907E-05
 -4.3988679E-05  2.8739882E-07 -5.3388045E-05
 -4.1683190E-05 -5.8403714E-07 -5.2818352E-05
 -3.9050130E-05 -1.3954667E-06 -5.1624560E-05
 -3.6122507E-05 -2.1005117E-06 -4.9753191E-05
 -3.2943681E-05 -2.6477317E-06 -4.7162033E-05
 -2.9571589E-05 -2.9839393E-06 -4.3828128E-05
 -2.6075970E-05 -3.0559802E-06 -3.9749957E-05
 -2.2536438E-05 -2.8135266E-06 -3.4951503E-05
 -1.9039091E-05 -2.2132808E-06 -2.9482968E-05
 -1.5675098E-05 -1.2224212E-06 -2.3426728E-05
 -1.2525300E-05  1.8115375E-07 -1.6877384E-05
 -9.6733283E-06  2.0016228E-06 -9.9663066E-06
 -7.1879231E-06  4.2263068E-06 -2.8390714E-06
 -5.1216621E-06  6.8262516E-06  4.3512437E-06
 -3.5119581E-06  9.7511565E-06  1.1434926E-05
 -2.3672869E-06  1.2947832E-05  1.8280809E-05
 -1.6861627E-06  1.6339332E-05  2.4734214E-05
 -1.4443428E-06  1.9851070E-05  3.0678882E-05
 -1.6024177E-06  2.3399563E-05  3.6012898E-05
 -2.1068320E-06  2.6902720E-05  4.0660103E-05
 -2.9000271E-06  3.0298756E-05  4.4592845E-05
 -3.9150968E-06  3.3501055E-05  4.7770118E-05
 -5.0869048E-06  3.6462254E-05  5.0207211E-05
 -6.3527318E-06  3.9138446E-05  5.1931547E-05
 -7.6552560E-06  4.1498264E-05  5.2987627E-05
 -8.9424357E-06  4.3524877E-05  5.3436746E-05
 -1.0176662E-05  4.5206543E-05  5.3337400E-05
 -1.1322683E-05  4.6546949E-05  5.2762935E-05
 -1.2355918E-05  4.7556518E-05  5.1784864E-05
 -1.3259704E-05  4.8252248E-05  5.0473125E-05
 -1.4024135E-05  4.8661172E-05  4.8900954E-05
 -1.4646549E-05  4.8798549E-05  4.7115846E-05
 -1.5127576E-05  4.8696194E-05  4.5179535E-05
 -1.5472349E-05  4.8381931E-05  4.3140601E-05
 -1.5688849E-05  4.7883394E-05  4.1041028E-05
 -1.5788391E-05  4.7233640E-05  3.8923350E-05
 -1.5779691E-05  4.6445213E-05  3.6802874E-05
 -1.5675610E-05  4.5547768E-05  3.4710716E-05
 -1.5488045E-05  4.4562654E-05  3.2665870E-05
 -1.5228642E-05  4.3509095E-05  3.0682997E-05
 -1.4908512E-05  4.2404157E-05  2.8772984E-05
 -1.4540443E-05  4.1269061E-05  2.6949061E-05
 -1.4129319E-05  4.0104282E-05  2.5204938E-05
 -1.3686097E-05  3.8927301E-05  2.3549252E-05
 -2.3003693E-05  1.4274266E-06 -6.4638925E-06
 -2.3847384E-05  1.6463302E-06 -6.9562493E-06
 -2.4728286E-05  1.8762667E-06 -7.4878485E-06
 -2.5646823E-05  2.1169999E-06 -8.0615009E-06
 -2.6604510E-05  2.3686375E-06 -8.6807158E-06
 -2.7602824E-05  2.6311873E-06 -9.3492863E-06
 -2.8641722E-05  2.9040318E-06 -1.0070608E-05
 -2.9722823E-05  3.1870391E-06 -1.0849156E-05
 -3.0845396E-05  3.4791447E-06 -1.1688690E-05
 -3.2010328E-05  3.7797599E-06 -1.2593885E-05
 -3.3217730E-05  4.0878194E-06 -1.3569641E-05
 -3.4465731E-05  4.4014996E-06 -1.4620120E-05
 -3.5754154E-05  4.7193080E-06 -1.5750784E-05
 -3.7079735E-05  5.0386320E-06 -1.6965771E-05
 -3.8440205E-05  5.3569247E-06 -1.8270150E-05
 -3.9832423E-05  5.6711197E-06 -1.9668894E-05
 -4.1249852E-05  5.9769777E-06 -2.1165350E-05
 -4.2687814E-05  6.2704721E-06 -2.2763788E-05
 -4.4137472E-05  6.5461968E-06 -2.4466672E-05
 -4.5589608E-05  6.7983792E-06 -2.6275811E-05
 -4.7032616E-05  7.0204010E-06 -2.8191438E-05
 -4.8452883E-05  7.2049379E-06 -3.0211984E-05
 -4.9834423E-05  7.3439610E-06 -3.2333519E-05
 -5.1158415E-05  7.4287673E-06 -3.4549124E-05
 -5.2403229E-05  7.4501745E-06 -3.6848141E-05
 -5.3545176E-05  7.3987367E-06 -3.9216713E-05
 -5.4556309E-05  7.2650114E-06 -4.1633655E-05
 -5.5407221E-05  7.0399556E-06 -4.4074088E-05
 -5.6066390E-05  6.7153910E-06 -4.6506593E-05
 -5.6497855E-05  6.2847826E-06 -4.8889950E-05
 -5.6667614E-05  5.7437778E-06 -5.1178180E-05
 -5.6538309E-05  5.0915601E-06 -5.3313688E-05
 -5.6076020E-05  4.3313316E-06 -5.5232886E-05
 -5.5248624E-05  3.4714431E-06 -5.6863802E-05
 -5.4029118E-05  2.5274617E-06 -5.8125748E-05
 -5.2397743E-05  1.5213714E-06 -5.8934951E-05
 -5.0342747E-05  4.8438500E-07 -5.9202153E-05
 -4.7865851E-05 -5.4437538E-07 -5.8840600E-05
 -4.4982680E-05 -1.5172666E-06 -5.7767906E-05
 -4.1724124E-05 -2.3779253E-06 -5.5910336E-05
 -3.8139224E-05 -3.0648248E-06 -5.3210799E-05
 -3.4292720E-05 -3.5113733E-06 -4.9631570E-05
 -3.0269086E-05 -3.6513632E-06 -4.5164772E-05
 -2.6163112E-05 -3.4215200E-06 -3.9830258E-05
 -2.2080867E-05 -2.7660840E-06 -3.3684053E-05
 -1.8132570E-05 -1.6418825E-06 -2.6815613E-05
 -1.4424769E-05 -2.1105208E-08 -1.9345036E-05
 -1.1070003E-05  2.0979560E-06 -1.1446336E-05
 -8.1397093E-06  4.7076614E-06 -3.2658857E-06
 -5.7094430E-06  7.7664436E-06  4.9904925E-06
 -3.8232001E-06  1.1215689E-05  1.3128907E-05
 -2.4994731E-06  1.4978980E-05  2.0961992E-05
 -1.7322989E-06  1.8958497E-05  2.8303735E-05
 -1.4880661E-06  2.3066399E-05  3.5031564E-05
 -1.7177795E-06  2.7195043E-05  4.1015399E-05
 -2.3550408E-06  3.1245178E-05  4.6172067E-05
 -3.3233880E-06  3.5125478E-05  5.0453546E-05
 -4.5417250E-06  3.8756523E-05  5.3845517E-05
 -5.9266022E-06  4.2073698E-05  5.6364748E-05
 -7.4087093E-06  4.5038691E-05  5.8059366E-05
 -8.9142413E-06  4.7598089E-05  5.8975638E-05
 -1.0385821E-05  4.9744940E-05  5.9196664E-05
 -1.1775732E-05  5.1476101E-05  5.8806676E-05
 -1.3045783E-05  5.2804593E-05  5.7900070E-05
 -1.4173651E-05  5.3740692E-05  5.6552301E-05
 -1.5141032E-05  5.4313488E-05  5.4853153E-05
 -1.5939962E-05  5.4553486E-05  5.2880914E-05
 -1.6569416E-05  5.4494256E-05  5.0706509E-05
 -1.7034377E-05  5.4177432E-05  4.8400601E-05
 -1.7342756E-05  5.3624735E-05  4.6001511E-05
