1 1 0 0.00376 0.00343 0.00514 1 CAND
1 1 0 0.00496 0.00412 0.00427 1 CARH
1 1 0 0.00350 0.00307 0.00414 1 HOGS
1 1 0 0.00364 0.00345 0.00403 1 HUNT
1 1 0 0.00373 0.00351 0.00403 1 LAND
1 1 0 0.00342 0.00345 0.00505 1 LOWS
1 1 0 0.00386 0.00310 0.00481 1 MASW
1 1 0 0.00584 0.00650 0.00926 1 MIDA
1 1 0 0.00395 0.00336 0.00528 1 MNMC
0 0 0 0.00584 0.00507 0.00790 1 POMM
1 1 0 0.00385 0.00356 0.00488 1 RNCH
1 1 0 0.00390 0.00326 0.00496 1 TBLP
1 1 0 0.00603 0.00557 0.02806 1 PKDB
