   13.7437175729043       -6.04102767287566       0.0000000E+00
   8.09254511871447       -5.78543360638952       0.0000000E+00
   5.69333531829346       -10.1786975716728       0.0000000E+00
   7.25227362470902       -3.22014632442664       0.0000000E+00
   9.35995438577760       -9.61468116887227       0.0000000E+00
   1.49808253850942       -20.5460319449975       0.0000000E+00
   1.90777745738769       -6.89280555448449       0.0000000E+00
   11.8115450333096       -8.30882106597189       0.0000000E+00
   17.0830710185233       -6.07075350481078       0.0000000E+00
   11.5912372585991       -10.0770012635098       0.0000000E+00
   9.38849140280937       -14.2636345195200       0.0000000E+00
   11.3102915911249       0.573969644399887       0.0000000E+00
   14.4071614613895       -15.7643370967266       0.0000000E+00
