000038  0.69770E+01 -0.52924E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000039  0.73628E+01 -0.56104E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000040  0.77486E+01 -0.59285E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000041  0.81344E+01 -0.62465E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000042  0.85202E+01 -0.65646E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000043  0.89061E+01 -0.68826E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000044  0.92919E+01 -0.72006E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000045  0.96777E+01 -0.75187E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000046  0.10063E+02 -0.78367E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000047  0.10449E+02 -0.81548E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000048  0.10835E+02 -0.84728E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000049  0.11221E+02 -0.87908E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000050  0.11607E+02 -0.91089E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000051  0.11993E+02 -0.94269E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000052  0.12378E+02 -0.97450E+01  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000053  0.12764E+02 -0.10063E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000054  0.13150E+02 -0.10381E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000055  0.13536E+02 -0.10699E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000056  0.13922E+02 -0.11017E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000057  0.14307E+02 -0.11335E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000058  0.14693E+02 -0.11653E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000059  0.15079E+02 -0.11971E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000060  0.15465E+02 -0.12289E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000061  0.15851E+02 -0.12607E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000062  0.16236E+02 -0.12925E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000063  0.16622E+02 -0.13243E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000064  0.17008E+02 -0.13561E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000065  0.17394E+02 -0.13879E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000066  0.17780E+02 -0.14198E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000067  0.18166E+02 -0.14516E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000068  0.18551E+02 -0.14834E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000069  0.18937E+02 -0.15152E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000070  0.19323E+02 -0.15470E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000071  0.19709E+02 -0.15788E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000072  0.20095E+02 -0.16106E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000073  0.20480E+02 -0.16424E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000074  0.20866E+02 -0.16742E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000075  0.21252E+02 -0.17060E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000076  0.21638E+02 -0.17378E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000077  0.22024E+02 -0.17696E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000078  0.22409E+02 -0.18014E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000079  0.22795E+02 -0.18332E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000080  0.23181E+02 -0.18650E+02  0.14741E+02  0.32050E+03  0.87200E+02  0.18000E+03
000081 -0.73136E+01  0.64562E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000082 -0.69278E+01  0.61382E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000083 -0.65420E+01  0.58201E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000084 -0.61562E+01  0.55021E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000085 -0.57704E+01  0.51840E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000086 -0.53845E+01  0.48660E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000087 -0.49987E+01  0.45480E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000088 -0.46129E+01  0.42299E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000089 -0.42271E+01  0.39119E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000090 -0.38413E+01  0.35938E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000091 -0.34555E+01  0.32758E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000092 -0.30697E+01  0.29578E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000093 -0.26839E+01  0.26397E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000094 -0.22980E+01  0.23217E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000095 -0.19122E+01  0.20036E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000096 -0.15264E+01  0.16856E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000097 -0.11406E+01  0.13676E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000098 -0.75479E+00  0.10495E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000099 -0.36898E+00  0.73149E+00  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000100  0.16832E-01  0.41345E+00  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000101  0.40264E+00  0.95413E-01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000102  0.78846E+00 -0.22263E+00  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000103  0.11743E+01 -0.54067E+00  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000104  0.15601E+01 -0.85870E+00  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000105  0.19459E+01 -0.11767E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000106  0.23317E+01 -0.14948E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000107  0.27175E+01 -0.18128E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000108  0.31033E+01 -0.21309E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000109  0.34891E+01 -0.24489E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000110  0.38750E+01 -0.27669E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000111  0.42608E+01 -0.30850E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000112  0.46466E+01 -0.34030E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000113  0.50324E+01 -0.37211E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000114  0.54182E+01 -0.40391E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000115  0.58040E+01 -0.43571E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000116  0.61898E+01 -0.46752E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000117  0.65756E+01 -0.49932E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000118  0.69615E+01 -0.53113E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000119  0.73473E+01 -0.56293E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000120  0.77331E+01 -0.59473E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000121  0.81189E+01 -0.62654E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000122  0.85047E+01 -0.65834E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000123  0.88905E+01 -0.69014E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000124  0.92763E+01 -0.72195E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000125  0.96621E+01 -0.75375E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000126  0.10048E+02 -0.78556E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000127  0.10434E+02 -0.81736E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000128  0.10820E+02 -0.84916E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000129  0.11205E+02 -0.88097E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000130  0.11591E+02 -0.91277E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000131  0.11977E+02 -0.94458E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000132  0.12363E+02 -0.97638E+01  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000133  0.12749E+02 -0.10082E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000134  0.13134E+02 -0.10400E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000135  0.13520E+02 -0.10718E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000136  0.13906E+02 -0.11036E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000137  0.14292E+02 -0.11354E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000138  0.14678E+02 -0.11672E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000139  0.15064E+02 -0.11990E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000140  0.15449E+02 -0.12308E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000141  0.15835E+02 -0.12626E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000142  0.16221E+02 -0.12944E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000143  0.16607E+02 -0.13262E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000144  0.16993E+02 -0.13580E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000145  0.17378E+02 -0.13898E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000146  0.17764E+02 -0.14216E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000147  0.18150E+02 -0.14534E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000148  0.18536E+02 -0.14852E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000149  0.18922E+02 -0.15170E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000150  0.19307E+02 -0.15489E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000151  0.19693E+02 -0.15807E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000152  0.20079E+02 -0.16125E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000153  0.20465E+02 -0.16443E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000154  0.20851E+02 -0.16761E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000155  0.21237E+02 -0.17079E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000156  0.21622E+02 -0.17397E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000157  0.22008E+02 -0.17715E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000158  0.22394E+02 -0.18033E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000159  0.22780E+02 -0.18351E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000160  0.23166E+02 -0.18669E+02  0.14242E+02  0.32050E+03  0.87200E+02  0.18000E+03
000161 -0.73291E+01  0.64373E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000162 -0.69433E+01  0.61193E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000163 -0.65575E+01  0.58013E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000164 -0.61717E+01  0.54832E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000165 -0.57859E+01  0.51652E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000166 -0.54001E+01  0.48472E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000167 -0.50143E+01  0.45291E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000168 -0.46285E+01  0.42111E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000169 -0.42426E+01  0.38930E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000170 -0.38568E+01  0.35750E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000171 -0.34710E+01  0.32570E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000172 -0.30852E+01  0.29389E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000173 -0.26994E+01  0.26209E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000174 -0.23136E+01  0.23028E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000175 -0.19278E+01  0.19848E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000176 -0.15420E+01  0.16668E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000177 -0.11561E+01  0.13487E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000178 -0.77033E+00  0.10307E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000179 -0.38452E+00  0.71264E+00  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000180  0.12958E-02  0.39461E+00  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000181  0.38711E+00  0.76566E-01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000182  0.77292E+00 -0.24147E+00  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000183  0.11587E+01 -0.55951E+00  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000184  0.15445E+01 -0.87755E+00  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000185  0.19304E+01 -0.11956E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000186  0.23162E+01 -0.15136E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000187  0.27020E+01 -0.18317E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000188  0.30878E+01 -0.21497E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000189  0.34736E+01 -0.24677E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000190  0.38594E+01 -0.27858E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000191  0.42452E+01 -0.31038E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000192  0.46310E+01 -0.34219E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000193  0.50169E+01 -0.37399E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000194  0.54027E+01 -0.40579E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000195  0.57885E+01 -0.43760E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000196  0.61743E+01 -0.46940E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000197  0.65601E+01 -0.50121E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000198  0.69459E+01 -0.53301E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000199  0.73317E+01 -0.56481E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000200  0.77175E+01 -0.59662E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000201  0.81034E+01 -0.62842E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000202  0.84892E+01 -0.66023E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000203  0.88750E+01 -0.69203E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000204  0.92608E+01 -0.72383E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000205  0.96466E+01 -0.75564E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000206  0.10032E+02 -0.78744E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000207  0.10418E+02 -0.81925E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000208  0.10804E+02 -0.85105E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000209  0.11190E+02 -0.88285E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000210  0.11576E+02 -0.91466E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000211  0.11961E+02 -0.94646E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000212  0.12347E+02 -0.97826E+01  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000213  0.12733E+02 -0.10101E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000214  0.13119E+02 -0.10419E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000215  0.13505E+02 -0.10737E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000216  0.13891E+02 -0.11055E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000217  0.14276E+02 -0.11373E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000218  0.14662E+02 -0.11691E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000219  0.15048E+02 -0.12009E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000220  0.15434E+02 -0.12327E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000221  0.15820E+02 -0.12645E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000222  0.16205E+02 -0.12963E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000223  0.16591E+02 -0.13281E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000224  0.16977E+02 -0.13599E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000225  0.17363E+02 -0.13917E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000226  0.17749E+02 -0.14235E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000227  0.18134E+02 -0.14553E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000228  0.18520E+02 -0.14871E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000229  0.18906E+02 -0.15189E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000230  0.19292E+02 -0.15507E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000231  0.19678E+02 -0.15825E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000232  0.20064E+02 -0.16143E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000233  0.20449E+02 -0.16461E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000234  0.20835E+02 -0.16780E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000235  0.21221E+02 -0.17098E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000236  0.21607E+02 -0.17416E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000237  0.21993E+02 -0.17734E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000238  0.22378E+02 -0.18052E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000239  0.22764E+02 -0.18370E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000240  0.23150E+02 -0.18688E+02  0.13743E+02  0.32050E+03  0.87200E+02  0.18000E+03
000241 -0.73447E+01  0.64185E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000242 -0.69589E+01  0.61005E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000243 -0.65730E+01  0.57824E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000244 -0.61872E+01  0.54644E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000245 -0.58014E+01  0.51463E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000246 -0.54156E+01  0.48283E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000247 -0.50298E+01  0.45103E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000248 -0.46440E+01  0.41922E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000249 -0.42582E+01  0.38742E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000250 -0.38724E+01  0.35561E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000251 -0.34866E+01  0.32381E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000252 -0.31007E+01  0.29201E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000253 -0.27149E+01  0.26020E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000254 -0.23291E+01  0.22840E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000255 -0.19433E+01  0.19660E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000256 -0.15575E+01  0.16479E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000257 -0.11717E+01  0.13299E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000258 -0.78586E+00  0.10118E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000259 -0.40005E+00  0.69380E+00  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000260 -0.14240E-01  0.37576E+00  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000261  0.37157E+00  0.57719E-01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000262  0.75738E+00 -0.26032E+00  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000263  0.11432E+01 -0.57836E+00  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000264  0.15290E+01 -0.89640E+00  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000265  0.19148E+01 -0.12144E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000266  0.23006E+01 -0.15325E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000267  0.26864E+01 -0.18505E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000268  0.30723E+01 -0.21686E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
000269  0.34581E+01 -0.24866E+01  0.13243E+02  0.32050E+03  0.87200E+02  0.18000E+03
