36
1.966200000000000000e+06 5.182800000000000601e-02 -3.050700000000000287e-02 -1.371999999999999956e-03
2.780577000000000000e+06 5.421900000000000330e-02 -3.243100000000000149e-02 -2.263999999999999953e-03
3.932280000000000000e+06 5.636399999999999744e-02 -3.445399999999999852e-02 -2.916000000000000189e-03
5.561034000000000000e+06 5.869800000000000018e-02 -3.646500000000000435e-02 -3.562999999999999761e-03
7.864440000000000000e+06 6.107900000000000135e-02 -3.859499999999999736e-02 -4.689000000000000459e-03

36
6.900000000000000000e+01 -2.203700000000000103e-02 2.308999999999999941e-02 -2.118000000000000091e-03
1.800000000000000000e+02 -2.025899999999999923e-02 2.421600000000000141e-02 8.839999999999999117e-04
2.049000000000000057e+02 -1.949299999999999991e-02 2.469800000000000120e-02 1.141000000000000087e-03
2.400000000000000000e+02 -1.949700000000000044e-02 2.604200000000000265e-02 1.321000000000000126e-03
2.896999999999999886e+02 -2.000299999999999995e-02 2.656599999999999934e-02 6.560000000000001160e-04
3.600000000000000000e+02 -2.100899999999999990e-02 2.682099999999999762e-02 5.100000000000002535e-04
4.593999999999999773e+02 -2.220100000000000198e-02 2.669000000000000192e-02 2.139999999999999704e-04
6.000000000000000000e+02 -2.293300000000000199e-02 2.652300000000000144e-02 2.270000000000003135e-04
7.987999999999999545e+02 -2.364699999999999788e-02 2.648500000000000160e-02 -3.259999999999998468e-04
1.080000000000000000e+03 -2.411099999999999702e-02 2.707800000000000137e-02 -9.840000000000000656e-04
1.477599999999999909e+03 -2.441300000000000067e-02 2.953199999999999922e-02 -1.130999999999999844e-03
2.040000000000000000e+03 -2.489900000000000099e-02 3.086400000000000254e-02 -4.389999999999998287e-04
2.835300000000000182e+03 -2.567199999999999691e-02 3.234800000000000175e-02 5.380000000000002836e-04
3.960000000000000000e+03 -2.629999999999999699e-02 3.235200000000000575e-02 1.173999999999999913e-03
5.550600000000000364e+03 -2.710999999999999868e-02 3.359100000000000280e-02 1.209000000000000005e-03
7.800000000000000000e+03 -2.710999999999999868e-02 3.430599999999999622e-02 9.100000000000001100e-04
1.098120000000000073e+04 -3.036000000000000157e-02 3.484399999999999997e-02 1.623000000000000310e-03
1.548000000000000000e+04 -3.341100000000000320e-02 3.401099999999999957e-02 -1.339999999999998961e-04
2.184229999999999927e+04 -3.463199999999999612e-02 3.551599999999999896e-02 -5.409999999999999228e-04
3.084000000000000000e+04 -3.521200000000000718e-02 3.739799999999999375e-02 -1.449999999999998111e-04
4.356459999999999854e+04 -3.593699999999999672e-02 4.063200000000000839e-02 1.758999999999999930e-03
6.156000000000000000e+04 -3.719800000000000190e-02 4.252399999999999930e-02 2.468000000000000575e-03
8.700930000000000291e+04 -3.881000000000000422e-02 4.372200000000000392e-02 1.968000000000000565e-03
1.230000000000000000e+05 -4.045000000000000678e-02 4.594499999999999973e-02 2.247000000000000299e-03
1.738986000000000058e+05 -4.214799999999999797e-02 4.764199999999999685e-02 2.076000000000000154e-03
2.458800000000000000e+05 -4.339900000000000008e-02 5.010099999999999970e-02 2.822000000000000723e-03
3.476770999999999767e+05 -4.540999999999999898e-02 5.226200000000000290e-02 2.230000000000000211e-03
4.916400000000000000e+05 -4.822599999999999804e-02 5.477800000000000030e-02 3.974000000000000102e-03
6.952343000000000466e+05 -5.199199999999999655e-02 5.744300000000000100e-02 6.317999999999999831e-03
9.831600000000000000e+05 -5.575200000000000294e-02 6.082100000000000006e-02 8.045000000000000068e-03
1.390348500000000000e+06 -5.948300000000000115e-02 6.400499999999999245e-02 8.762000000000000691e-03
1.966200000000000000e+06 -6.252100000000000712e-02 6.673800000000000565e-02 7.379000000000000142e-03
2.780577000000000000e+06 -6.602299999999999836e-02 7.015399999999999414e-02 6.263999999999999603e-03
3.932280000000000000e+06 -6.945599999999998997e-02 7.331699999999999329e-02 4.310999999999999728e-03
5.561034000000000000e+06 -7.321300000000000030e-02 7.674400000000000666e-02 2.898000000000000402e-03
7.864440000000000000e+06 -7.674699999999999578e-02 7.982400000000000606e-02 1.453000000000000298e-03

36
6.900000000000000000e+01 1.800300000000000164e-02 -1.426999999999999970e-02 -4.494999999999999864e-03
1.800000000000000000e+02 1.565200000000000272e-02 -1.709100000000000202e-02 -2.491999999999999858e-03
2.049000000000000057e+02 1.688299999999999870e-02 -1.646699999999999900e-02 -1.237999999999999951e-03
2.400000000000000000e+02 1.824200000000000127e-02 -1.651599999999999943e-02 -1.360000000000000315e-03
2.896999999999999886e+02 1.816700000000000259e-02 -1.704299999999999912e-02 -1.050000000000000369e-03
3.600000000000000000e+02 1.730300000000000241e-02 -1.816600000000000159e-02 -7.740000000000000569e-04
4.593999999999999773e+02 1.722800000000000026e-02 -1.810300000000000104e-02 1.488999999999999872e-03
6.000000000000000000e+02 1.790500000000000078e-02 -1.752799999999999844e-02 8.360000000000002629e-04
7.987999999999999545e+02 1.964199999999999974e-02 -1.683399999999999827e-02 8.000000000000007431e-05
1.080000000000000000e+03 2.020399999999999974e-02 -1.726399999999999810e-02 -6.910000000000003162e-04
1.477599999999999909e+03 2.002900000000000166e-02 -1.778099999999999820e-02 -2.500000000000035695e-05
2.040000000000000000e+03 2.021699999999999886e-02 -1.976899999999999838e-02 7.450000000000001109e-04
2.835300000000000182e+03 2.091000000000000150e-02 -2.145999999999999991e-02 -3.769999999999997854e-04
3.960000000000000000e+03 2.220300000000000051e-02 -2.141200000000000048e-02 -1.316000000000000329e-03
5.550600000000000364e+03 2.273499999999999827e-02 -2.130200000000000149e-02 -2.273999999999999980e-03
7.800000000000000000e+03 2.223100000000000076e-02 -2.354300000000000143e-02 -1.530000000000000327e-03
1.098120000000000073e+04 2.049800000000000233e-02 -2.857900000000000024e-02 -2.349000000000000393e-03
1.548000000000000000e+04 2.218900000000000039e-02 -3.166200000000000264e-02 -4.264999999999999694e-03
2.184229999999999927e+04 2.437699999999999936e-02 -3.185400000000000037e-02 -4.734000000000000360e-03
3.084000000000000000e+04 2.727299999999999863e-02 -3.072899999999999937e-02 -4.651999999999999885e-03
4.356459999999999854e+04 2.856900000000000411e-02 -2.997400000000000064e-02 -2.250999999999999963e-03
6.156000000000000000e+04 2.930899999999999825e-02 -3.081100000000000158e-02 -2.181999999999999912e-03
8.700930000000000291e+04 3.071199999999999972e-02 -3.194500000000000117e-02 -2.278999999999999776e-03
1.230000000000000000e+05 3.235999999999999988e-02 -3.311900000000000260e-02 -2.789000000000000246e-03
1.738986000000000058e+05 3.495000000000000190e-02 -3.468399999999999955e-02 -3.044999999999999964e-03
2.458800000000000000e+05 3.765299999999999897e-02 -3.557699999999999751e-02 -2.571000000000000368e-03
3.476770999999999767e+05 3.967999999999999999e-02 -3.745400000000000118e-02 -2.639000000000000287e-03
4.916400000000000000e+05 4.160500000000000309e-02 -3.896000000000000157e-02 -1.277000000000000140e-03
6.952343000000000466e+05 4.418000000000000399e-02 -4.094300000000000023e-02 8.799999999999999229e-04
9.831600000000000000e+05 4.666499999999999815e-02 -4.326900000000000190e-02 2.522999999999999635e-03
1.390348500000000000e+06 4.948600000000000221e-02 -4.673800000000000177e-02 2.110999999999999596e-03
1.966200000000000000e+06 5.242499999999999938e-02 -4.924200000000000799e-02 1.232999999999999721e-03
2.780577000000000000e+06 5.532000000000000112e-02 -5.177599999999999564e-02 1.600000000000001486e-04
3.932280000000000000e+06 5.842499999999999777e-02 -5.433899999999999841e-02 -6.320000000000001832e-04
5.561034000000000000e+06 6.142500000000000043e-02 -5.742000000000000576e-02 -1.939000000000000185e-03
7.864440000000000000e+06 6.484199999999999686e-02 -6.029900000000000537e-02 -3.031000000000000274e-03

36
6.900000000000000000e+01 4.713000000000000175e-03 -3.141999999999999828e-03 -2.369999999999999874e-04
1.800000000000000000e+02 5.461000000000000576e-03 -3.943000000000000324e-03 6.650000000000000095e-04
2.049000000000000057e+02 4.856000000000000073e-03 -3.681000000000000244e-03 8.300000000000000086e-04
2.400000000000000000e+02 5.240000000000000734e-03 -2.628000000000000128e-03 8.419999999999999750e-04
2.896999999999999886e+02 4.560000000000000685e-03 -2.823999999999999688e-03 1.274999999999999875e-03
3.600000000000000000e+02 5.457000000000000045e-03 -2.867000000000000191e-03 1.608999999999999970e-03
4.593999999999999773e+02 6.497000000000000171e-03 -2.484000000000000097e-03 1.744000000000000324e-03
6.000000000000000000e+02 6.560999999999999992e-03 -2.526000000000000034e-03 1.840000000000000001e-04
7.987999999999999545e+02 6.456000000000000801e-03 -2.939000000000000206e-03 -1.676000000000000189e-03
1.080000000000000000e+03 6.225999999999999764e-03 -3.639999999999999573e-03 -2.125999999999999852e-03
1.477599999999999909e+03 5.645000000000000712e-03 -3.739000000000000136e-03 -2.020999999999999793e-03
2.040000000000000000e+03 5.828000000000000715e-03 -3.944999999999999722e-03 -9.200000000000000007e-05
2.835300000000000182e+03 5.577000000000000360e-03 -3.508999999999999966e-03 4.090000000000000211e-04
3.960000000000000000e+03 5.440999999999999656e-03 -3.289999999999999956e-03 7.500000000000000698e-05
5.550600000000000364e+03 3.926000000000000670e-03 -3.070999999999999945e-03 3.660000000000000059e-04
7.800000000000000000e+03 3.235000000000000462e-03 -2.699999999999999709e-03 -1.609999999999999832e-04
1.098120000000000073e+04 3.498000000000000241e-03 -2.851999999999999934e-03 -2.487000000000000061e-03
1.548000000000000000e+04 4.085000000000000089e-03 -3.271000000000000036e-03 -3.670000000000000085e-03
2.184229999999999927e+04 4.323999999999999719e-03 -3.121000000000000076e-03 -2.194000000000000204e-03
3.084000000000000000e+04 5.519000000000000468e-03 -4.202999999999999271e-03 -1.338000000000000213e-03
4.356459999999999854e+04 5.878000000000000412e-03 -3.739999999999999835e-03 -1.529999999999999785e-04
6.156000000000000000e+04 6.148999999999999952e-03 -4.276000000000000287e-03 -1.859999999999999945e-04
8.700930000000000291e+04 6.472999999999999587e-03 -3.922000000000000139e-03 -3.640000000000000115e-04
1.230000000000000000e+05 6.730000000000000739e-03 -3.890999999999999927e-03 -5.900000000000000296e-04
1.738986000000000058e+05 7.362999999999999753e-03 -3.989000000000000358e-03 -8.379999999999999862e-04
2.458800000000000000e+05 7.941000000000000142e-03 -4.335000000000000311e-03 -4.989999999999999861e-04
3.476770999999999767e+05 8.571999999999999759e-03 -4.619999999999999975e-03 -5.569999999999999864e-04
4.916400000000000000e+05 9.105000000000000246e-03 -5.217000000000000283e-03 5.500000000000000331e-04
6.952343000000000466e+05 9.846000000000000585e-03 -6.125999999999999501e-03 1.208000000000000306e-03
9.831600000000000000e+05 1.057300000000000080e-02 -6.699000000000000093e-03 2.500999999999999751e-03
1.390348500000000000e+06 1.137499999999999969e-02 -8.180999999999999037e-03 3.614999999999999724e-03
1.966200000000000000e+06 1.214499999999999955e-02 -9.140999999999999820e-03 3.178999999999999968e-03
2.780577000000000000e+06 1.282799999999999913e-02 -9.884999999999999690e-03 1.760000000000000279e-03
3.932280000000000000e+06 1.356299999999999867e-02 -1.064599999999999921e-02 4.010000000000000435e-04
5.561034000000000000e+06 1.429899999999999921e-02 -1.146199999999999997e-02 -9.140000000000000988e-04
7.864440000000000000e+06 1.553600000000000120e-02 -1.247499999999999998e-02 -2.046000000000000076e-03

36
6.900000000000000000e+01 2.394699999999999954e-02 -9.592000000000001567e-03 -3.193000000000000092e-03
1.800000000000000000e+02 2.489200000000000093e-02 -1.070199999999999971e-02 -4.269999999999999490e-03
2.049000000000000057e+02 2.512700000000000003e-02 -1.063200000000000083e-02 -3.701999999999999996e-03
2.400000000000000000e+02 2.534300000000000094e-02 -1.006000000000000123e-02 -3.330000000000000061e-03
2.896999999999999886e+02 2.526099999999999873e-02 -1.041200000000000112e-02 -3.536000000000000081e-03
3.600000000000000000e+02 2.649799999999999725e-02 -9.944000000000001449e-03 -2.833000000000000448e-03
4.593999999999999773e+02 2.787999999999999853e-02 -9.731000000000000066e-03 -2.869000000000000456e-03
6.000000000000000000e+02 2.897900000000000129e-02 -9.565000000000002320e-03 -1.783000000000000080e-03
7.987999999999999545e+02 2.970100000000000171e-02 -9.901000000000000079e-03 -7.660000000000000793e-04
1.080000000000000000e+03 2.971199999999999883e-02 -1.109400000000000143e-02 -5.890000000000000053e-04
1.477599999999999909e+03 2.986799999999999872e-02 -1.185999999999999902e-02 -2.145999999999999904e-03
2.040000000000000000e+03 3.042100000000000012e-02 -1.280199999999999914e-02 -2.317000000000000049e-03
2.835300000000000182e+03 3.096799999999999900e-02 -1.229000000000000058e-02 -1.688000000000000264e-03
3.960000000000000000e+03 3.114099999999999854e-02 -1.146199999999999997e-02 -1.275000000000000092e-03
5.550600000000000364e+03 2.970199999999999924e-02 -1.085500000000000007e-02 -8.829999999999999958e-04
7.800000000000000000e+03 2.923100000000000004e-02 -1.206699999999999960e-02 -8.000000000000002552e-04
1.098120000000000073e+04 2.989600000000000243e-02 -1.450100000000000174e-02 -1.776000000000000018e-03
1.548000000000000000e+04 3.217899999999999927e-02 -1.612000000000000238e-02 -4.062999999999999771e-03
2.184229999999999927e+04 3.348100000000000381e-02 -1.594200000000000131e-02 -4.448999999999999830e-03
3.084000000000000000e+04 3.501099999999999351e-02 -1.552500000000000061e-02 -4.657000000000000549e-03
4.356459999999999854e+04 3.581900000000000361e-02 -1.467000000000000248e-02 -2.894000000000000305e-03
6.156000000000000000e+04 3.642100000000000198e-02 -1.517200000000000146e-02 -2.383000000000000135e-03
8.700930000000000291e+04 3.747299999999999937e-02 -1.573700000000000099e-02 -2.426000000000000205e-03
1.230000000000000000e+05 3.840299999999999964e-02 -1.644000000000000322e-02 -2.259000000000000157e-03
1.738986000000000058e+05 4.023999999999999799e-02 -1.762500000000000178e-02 -2.467000000000000009e-03
2.458800000000000000e+05 4.204900000000000304e-02 -1.820100000000000190e-02 -1.907000000000000058e-03
3.476770999999999767e+05 4.343400000000000039e-02 -1.958299999999999971e-02 -1.557000000000000224e-03
4.916400000000000000e+05 4.486700000000000410e-02 -2.017300000000000343e-02 -6.699999999999999142e-04
6.952343000000000466e+05 4.659399999999999653e-02 -2.131100000000000008e-02 2.850000000000001512e-04
9.831600000000000000e+05 4.867000000000000492e-02 -2.232200000000000156e-02 3.910000000000000172e-04
1.390348500000000000e+06 5.122299999999999770e-02 -2.410000000000000336e-02 -1.200000000000001047e-05
1.966200000000000000e+06 5.371100000000000180e-02 -2.567900000000000391e-02 -1.633000000000000120e-03
2.780577000000000000e+06 5.628000000000000363e-02 -2.714900000000000299e-02 -3.410999999999999970e-03
3.932280000000000000e+06 5.873099999999999848e-02 -2.874700000000000172e-02 -4.560000000000000685e-03
5.561034000000000000e+06 6.140500000000000125e-02 -3.022800000000000140e-02 -6.091000000000000060e-03
7.864440000000000000e+06 6.435100000000000542e-02 -3.152300000000000241e-02 -7.388999999999999735e-03

36
6.900000000000000000e+01 -1.625000000000000056e-02 1.199799999999999998e-02 -5.960000000000000020e-03
1.800000000000000000e+02 -2.172100000000000072e-02 6.150999999999999350e-03 -4.857999999999999471e-03
2.049000000000000057e+02 -2.242699999999999902e-02 7.656999999999998877e-03 -5.735000000000000514e-03
2.400000000000000000e+02 -2.192399999999999904e-02 1.104199999999999973e-02 -5.759999999999999495e-03
2.896999999999999886e+02 -2.272100000000000161e-02 1.117199999999999964e-02 -5.956999999999999622e-03
3.600000000000000000e+02 -2.353300000000000183e-02 1.182599999999999971e-02 -4.985999999999999981e-03
4.593999999999999773e+02 -2.281799999999999801e-02 1.270999999999999908e-02 -5.645999999999999977e-03
6.000000000000000000e+02 -2.222100000000000117e-02 1.455099999999999796e-02 -3.961000000000000111e-03
7.987999999999999545e+02 -2.235099999999999934e-02 1.125400000000000011e-02 -4.022000000000000401e-03
1.080000000000000000e+03 -2.327600000000000155e-02 1.264599999999999926e-02 -1.189000000000000170e-03
1.477599999999999909e+03 -2.517600000000000393e-02 1.373899999999999948e-02 6.899999999999995601e-05
2.040000000000000000e+03 -2.590500000000000094e-02 1.556399999999999971e-02 -3.245000000000000055e-03
2.835300000000000182e+03 -2.743699999999999958e-02 1.579200000000000048e-02 -6.339000000000000884e-03
3.960000000000000000e+03 -2.911599999999999952e-02 1.652299999999999949e-02 -8.664999999999999092e-03
5.550600000000000364e+03 -3.056999999999999995e-02 1.873299999999999965e-02 -9.221000000000000030e-03
7.800000000000000000e+03 -3.012800000000000200e-02 2.201900000000000038e-02 -9.422000000000001554e-03
1.098120000000000073e+04 -3.236199999999999494e-02 2.229599999999999985e-02 -9.404000000000000900e-03
1.548000000000000000e+04 -3.629699999999999593e-02 1.977600000000000191e-02 -1.093900000000000081e-02
2.184229999999999927e+04 -3.921800000000000286e-02 1.896499999999999922e-02 -1.131500000000000214e-02
3.084000000000000000e+04 -4.143500000000000655e-02 1.976999999999999938e-02 -1.041199999999999938e-02
4.356459999999999854e+04 -4.284500000000000114e-02 2.283800000000000066e-02 -8.306000000000000882e-03
6.156000000000000000e+04 -4.415000000000000174e-02 2.489600000000000146e-02 -7.522000000000000040e-03
8.700930000000000291e+04 -4.608700000000000296e-02 2.616299999999999876e-02 -8.368999999999999703e-03
1.230000000000000000e+05 -4.830800000000000372e-02 2.839799999999999616e-02 -8.540999999999999981e-03
1.738986000000000058e+05 -5.065100000000000158e-02 3.062499999999999944e-02 -8.792999999999998734e-03
2.458800000000000000e+05 -5.305400000000000393e-02 3.338600000000000595e-02 -7.561000000000000013e-03
3.476770999999999767e+05 -5.567900000000000627e-02 3.594400000000000373e-02 -7.834999999999999951e-03
4.916400000000000000e+05 -5.910199999999999482e-02 3.873499999999999860e-02 -5.416000000000000675e-03
6.952343000000000466e+05 -6.336500000000000465e-02 4.193200000000000399e-02 -2.794000000000000043e-03
9.831600000000000000e+05 -6.786300000000000665e-02 4.540699999999999598e-02 -1.136000000000000074e-03
1.390348500000000000e+06 -7.146700000000000275e-02 4.781699999999999839e-02 -3.840000000000003350e-04
1.966200000000000000e+06 -7.610999999999999710e-02 5.129299999999999832e-02 -2.928000000000000047e-03
2.780577000000000000e+06 -8.046299999999999286e-02 5.525499999999999856e-02 -4.624999999999999771e-03
3.932280000000000000e+06 -8.553600000000000092e-02 5.985899999999999554e-02 -5.582000000000000156e-03
5.561034000000000000e+06 -8.979000000000000870e-02 6.314000000000000168e-02 -4.736999999999999891e-03
7.864440000000000000e+06 -9.384900000000000186e-02 6.564899999999999902e-02 -5.433000000000000329e-03

36
6.900000000000000000e+01 -2.568000000000000144e-02 7.418000000000000115e-03 -3.972999999999999969e-03
1.800000000000000000e+02 -2.406700000000000159e-02 7.153000000000000504e-03 -9.099999999999996763e-04
2.049000000000000057e+02 -2.489099999999999993e-02 7.035000000000000454e-03 -1.748999999999999687e-03
2.400000000000000000e+02 -2.471300000000000233e-02 8.401000000000000481e-03 -1.710999999999999847e-03
2.896999999999999886e+02 -2.527599999999999986e-02 7.976000000000000451e-03 -2.062000000000000031e-03
3.600000000000000000e+02 -2.440200000000000008e-02 8.547000000000000777e-03 -9.600000000000000243e-04
4.593999999999999773e+02 -2.430399999999999922e-02 8.973000000000000073e-03 -6.079999999999997082e-04
6.000000000000000000e+02 -2.398099999999999885e-02 9.272000000000000727e-03 -1.331999999999999851e-03
7.987999999999999545e+02 -2.481900000000000078e-02 8.987000000000000197e-03 -1.254000000000000123e-03
1.080000000000000000e+03 -2.570199999999999915e-02 8.638999999999999110e-03 -1.734000000000000081e-03
1.477599999999999909e+03 -2.701100000000000029e-02 9.254000000000000073e-03 -2.230999999999999910e-03
2.040000000000000000e+03 -2.867899999999999963e-02 9.259999999999999135e-03 -1.701000000000000038e-03
2.835300000000000182e+03 -3.017899999999999749e-02 9.780000000000000498e-03 -2.086999999999999880e-03
3.960000000000000000e+03 -3.181799999999999906e-02 9.489000000000000906e-03 -2.184000000000000177e-03
5.550600000000000364e+03 -3.339000000000000301e-02 9.103999999999999246e-03 -1.532999999999999858e-03
7.800000000000000000e+03 -3.303999999999999992e-02 9.912000000000000671e-03 -2.626999999999999995e-03
1.098120000000000073e+04 -3.466599999999999543e-02 9.962000000000000369e-03 -3.379000000000000059e-03
1.548000000000000000e+04 -3.555700000000000527e-02 8.958999999999999950e-03 -6.564999999999999655e-03
2.184229999999999927e+04 -3.649499999999999966e-02 9.110000000000000042e-03 -6.505000000000000365e-03
3.084000000000000000e+04 -3.596099999999999991e-02 9.400999999999999635e-03 -5.487000000000000557e-03
4.356459999999999854e+04 -3.577700000000000324e-02 1.102900000000000061e-02 -2.699000000000000010e-03
6.156000000000000000e+04 -3.634100000000000524e-02 1.212099999999999983e-02 -1.500000000000000031e-03
8.700930000000000291e+04 -3.726099999999999551e-02 1.248600000000000057e-02 -2.485999999999999929e-03
1.230000000000000000e+05 -3.834900000000000114e-02 1.390500000000000069e-02 -2.881999999999999579e-03
1.738986000000000058e+05 -3.970600000000000518e-02 1.504299999999999908e-02 -3.402000000000000076e-03
2.458800000000000000e+05 -4.096000000000000335e-02 1.643100000000000116e-02 -2.280999999999999608e-03
3.476770999999999767e+05 -4.286499999999999339e-02 1.748500000000000054e-02 -1.541999999999999751e-03
